C38155|recurrent-disease
C76905|vapiprost-hydrochloride
C87385|tafluprost
C61984|treprostinil-sodium
C47778|unoprostone-isopropyl
C76904|unoprostone
C48397|iloprost
C78284|agent-affecting-integumentary-system
C97131|5-fluorouracilsalicylic-acid-topical-solution
C88282|antiperspirant-cream-f511
C83531|aluminum-zirconium-tetrachlorohydrex-gly
C89348|aluminum-zirconium-trichlorohydrex-gly
C131900|artificial-saliva-spray
C83585|captamine
C142950|bentoquatam
C83586|captamine-hydrochloride
C69140|d-methionine-formulation-mrx-1024
C77541|dmdm-hydantoin
C47484|dibenzothiophene
C1425|eucerin
C123379|ingenol-derivative-leo-43204-gel
C76886|pidobenzone
C111907|ho0202
C47604|mequinol
C131822|malva-sylvestrisalcea-digitata-herbal-compound
C28832|petrolatum-mineral-oil-lanolin-ceresin-ointment
C66429|piroctone
C84158|sodium-glycolate
C66430|piroctone-olamine
C66613|tradecamide
C66692|zimidoben
C96802|vitamin-k1-containing-urea-skin-cream
C113799|uncaria-tomentosa-extract
C29708|anti-psoriatic-agent
C74277|allantoin
C28827|anthralin
C74164|butantrone
C73803|bimosiamose-disodium
C28900|calcipotriene
C47446|chloroxine
C63670|dimethyl-fumarate
C74276|enazadrem-phosphate
C61916|pyrithione
C66640|trioxsalen
C29700|astringent
C76518|alcloxa
C76519|aldioxa
C79881|biphenamine
C76521|tioxolone
C29001|domeboro-solution
C78281|agent-affecting-musculoskeletal-system
C132249|recombinant-human-bone-morphogenetic-protein-2
C81352|ronacaleret-hydrochloride
C81351|ronacaleret
C122681|zhongyao-fufang
C122682|xianling-gubao
C1935|anticachexia-agent
C72701|anamorelin-hydrochloride
C52197|anamorelin
C120551|cannabis-extract-oil-sr-capsule
C95757|artemisia-absinthium
C95700|anticachexia-agent-mt-102
C105616|astragalus-based-formulation-qing-shu-yi-qi-tang
C71161|formoterol-fumarateroxithromycin
C84868|ghrelin-peptide-analogue
C1129|hydrazine-sulfate
C90693|torbafylline
C124050|nutrient-rich-whole-wheat-flour-supplement
C29097|hydrazine
C29696|muscle-relaxant
C83522|afloqualone
C73220|ambenoxan
C90888|arbaclofen-hydrochloride
C90890|arbaclofen
C28839|atracurium-besylate
C82295|aminopropazine-fumarate
C65244|azumolene-sodium
C90889|baclofen-hydrochloride-s-
C72715|azumolene
C90891|baclofen-s-
C90887|baclofen-hydrochloride
C28858|baclofen
C77598|ciltoprazine
C65330|cinflumide
C28904|carisoprodol
C80981|clodanolene
C47465|cyclobenzaprine-hydrochloride
C83646|dacuronium
C28926|chlorzoxazone
C28947|cyclobenzaprine
C80977|dacuronium-bromide
C61697|dantrolene
C61698|dantrolene-sodium
C65365|decamethonium-bromide
C77599|denpidazone
C90892|deutolperisone
C77363|decamethonium
C80978|diisopromine
C79786|dimoxyline
C65472|doxacurium-chloride
C65595|etomidoline
C65471|dotefonium-bromide
C80979|fazadinium
C80983|fenyripol
C80982|fenalamide
C80984|fenyripol-hydrochloride
C80985|fetoxylate-hydrochloride
C65776|fubrogonium-iodide
C80986|hexcarbacholine-bromide
C65905|inaperisone
C74280|idrocilamide
C65798|gallamine-triethiodide
C76012|isomylamine-hydrochloride
C79785|lanperisone
C76773|mephenesin
C66058|mebezonium-iodide
C83930|mephenoxalone
C29252|methocarbamol
C47606|metaxalone
C83843|isomylamine
C66131|metocurine-iodide
C76069|metocurine
C80980|nelezaprine-maleate
C90893|nelezaprine
C66169|mivacurium-chloride
C97989|octaverine-hydrochloride
C47641|orphenadrine-citrate
C66280|oxydipentonium-chloride
C90894|octaverine
C47651|pancuronium-bromide
C61868|orphenadrine
C66369|phencarbamide
C61876|pancuronium
C84054|phenyramidol
C84055|phenyramidol-hydrochloride
C66393|pipecuronium-bromide
C66402|pipoctanone
C76774|pifexole
C66474|prodeconium-bromide
C66509|rapacuronium-bromide
C85229|prodeconium
C82296|promoxolane
C47709|rocuronium-bromide
C76775|sevopramide
C74281|silperisone
C90895|stercuronium-iodide
C61955|succinylcholine
C47730|succinylcholine-chloride
C74279|suxamethonium-bromide
C74283|suxethonium-chloride
C84219|tolperisone
C84220|tolperisone-hydrochloride
C66624|trepirium-iodide
C47777|tubocurarine-chloride
C142997|tubocurarine-chloride-anhydrous
C47782|vecuronium-bromide
C67439|bone-resorption-inhibitor
C133020|gallium-maltolate
C79521|balicatib
C77855|enteric-coated-zoledronic-acid-tablet-mer-101
C76022|gallium-nitrate-anhydrous
C66981|odanacatib
C81673|minodronic-acid
C79878|olpadronic-acid
C658|plicamycin
C72091|tiludronic-acid
C93265|strontium-ranelate
C973|alendronate-sodium
C61625|alendronic-acid
C1873|apomine
C72092|butedronic-acid
C1418|clodronate-disodium
C61685|clodronic-acid
C831|etidronate-disodium
C97315|etidronate-tetrasodium
C1332|etidronic-acid
C1670|ibandronate-sodium
C65874|ibandronic-acid
C65906|incadronic-acid
C66230|neridronic-acid
C1345|pamidronate-disodium
C84558|pamidronate-disodium-anhydrous
C61875|pamidronic-acid
C66420|piridronic-acid
C101894|poly-alendronate-dextran-guanidine-conjugate
C1528|risedronate-sodium
C66517|risedronic-acid
C61973|tiludronate-disodium
C66703|zoledronate-disodium
C80325|zoledronate-trisodium
C1699|zoledronic-acid
C78283|agent-affecting-organs-of-special-senses
C142940|avacincaptad-pegol-sodium
C65437|diquafosol-tetrasodium
C80608|icomucret
C65436|diquafosol
C120184|nasal-saline-irrigation-solution
C29705|anti-glaucoma-agent
C142903|aganepag-ethanediol
C142904|aganepag-isopropyl
C80256|alprenoxime-hydrochloride
C73021|befunolol
C47413|betaxolol-hydrochloride
C65269|brimonidine
C47420|brinzolamide
C47430|carbachol
C65367|demecarium-bromide
C61729|dipivefrin
C47495|dipivefrin-hydrochloride
C75209|fluprostenol-sodium
C62043|levobunolol
C29153|levobunolol-hydrochloride
C95917|pirnabine
C29706|mydriatic-agent
C28948|cyclopentolate-hydrochloride
C61693|cyclopentolate
C47712|scopolamine
C29093|homatropine-hydrobromide
C29446|scopolamine-hydrobromide
C28313|endothelin-receptor-antagonist
C79485|avosentan
C47417|bosentan
C81107|bosentan-anhydrous
C79486|clazosentan
C75991|darusentan
C87727|enrasentan
C72773|fandosentan
C72774|fandosentan-potassium
C80758|feloprentan
C81108|nebentan
C97358|tezosentan
C48430|zibotentan
C87728|macitentan
C28334|endothelin-receptor-type-a-antagonist
C72694|ambrisentan
C61606|atrasentan
C1779|atrasentan-hydrochloride
C26678|ym598
C73038|sitaxentan
C1420|photosensitizing-agent
C137951|light-activated-au-011
C234|aminolevulinic-acid
C1849|aminolevulinic-acid-hydrochloride
C131905|bf-200-gel-formulation
C79758|ciaftalan-zinc
C132685|deuteporfin
C26654|hexaminolevulinate
C1377|hematoporphyrin-derivative
C2636|hpph
C83869|lemuteporfin
C643|methoxsalen
C76305|methyl-aminolevulinate
C2647|methyl-5-aminolevulinate-hydrochloride-cream
C76893|methyl-aminolevulinate-hydrochloride
C1651|motexafin-lutetium
C99763|oral-aminolevulinic-acid-hydrochloride
C78481|padeliporfin
C114382|photosensitizer-luz-11
C90535|photocyanine
C61321|palladium-bacteriopheophorbide
C126802|phytochlorin-sodium-polyvinylpyrrolidone-complex
C76306|porfimer
C1071|porfimer-sodium
C2731|rhodacyanine-analog-mkt-077
C148182|ruthenium-based-photosensitizer-tld1411
C122400|synthetic-hypericin
C2651|silicon-phthalocyanine-4
C90923|talaporfin
C1669|temoporfin
C26675|talaporfin-sodium
C88344|tetraphenyl-chlorin-disulfonate
C1255|tin-ethyl-etiopurpurin
C76090|verteporfin-c-isomer
C76091|verteporfin-d-isomer
C1048|chloroaluminum-phthalocyanine
C1299|disulfonated-aluminum-phthalocyanine
C784|protein-synthesis-inhibitor
C1025|bruceantin
C90933|bicozamycin
C47972|chloramphenicol-sodium-succinate
C363|chloramphenicol
C75146|florfenicol
C1364|didemnin-b
C65793|fusidic-acid
C1373|girodazole
C83855|kethoxal
C29018|emetine-hydrochloride
C651|metronidazole
C87387|metronidazole-benzoate
C48005|metronidazole-hydrochloride
C1200|pegaspargase
C1689|plitidepsin
C1183|ranpirnase
C787|puromycin
C61969|thiamphenicol
C2363|aminoglycoside-antibiotic
C61615|amikacin
C135613|amikacin-inhalation-solution
C230|amikacin-sulfate
C76145|arbekacin
C76146|astromicin
C76147|astromicin-sulfate
C65248|bekanamycin
C76153|bekanamycin-sulfate
C81375|betamicin
C90636|bluensomycin
C79527|betamicin-sulfate
C90637|butikacin
C142977|butirosin-sulfate
C72607|capreomycin
C76239|capreomycin-iib
C73797|capreomycin-sulfate
C47470|daptomycin
C79114|dibekacin
C47492|dihydrostreptomycin-sulfate
C65770|framycetin
C61724|dihydrostreptomycin
C75943|framycetin-sulfate
C519|gentamicin
C76148|gentamicin-c1
C76150|gentamicin-c2
C65803|gentamicin-sulfate
C76149|gentamicin-c1a
C83838|isepamicin
C76151|kanamycin-a
C76154|kanamycin-c
C65997|kanamycin
C76152|kanamycin-a-sulfate
C65998|kanamycin-sulfate
C90638|micronomicin
C76155|neamine
C95127|neomycin-c
C66227|neomycin-sulfate
C66237|netilmicin-sulfate
C683|neomycin
C61878|paromomycin
C47652|paromomycin-sulfate
C75063|propikacin
C90639|ribostamycin
C72569|sisomicin
C66236|netilmicin
C61951|spectinomycin
C47728|spectinomycin-hydrochloride
C90691|spectinomycin-sulfate
C90692|spectinomycin-sulfate-tetrahydrate
C47729|streptomycin-sulfate
C84147|sisomicin-sulfate
C62082|tobramycin
C61952|streptomycin
C893|tobramycin-sulfate
C90690|spectinomycin-hydrochloride-anhydrous
C82922|lincosamide-antibiotic
C83630|clindamycin-hydrochloride-monohydrate
C47977|clindamycin-hydrochloride
C47978|clindamycin-phosphate
C61811|lincomycin
C377|clindamycin
C61683|clindamycin-palmitate-hydrochloride
C90876|lincomycin-hydrochloride-anhydrous
C84066|pirlimycin
C73846|pirlimycin-hydrochloride
C66013|lincomycin-hydrochloride
C1595|tetracycline-antibiotic
C98044|cetocycline
C61673|chlortetracycline
C98046|amicycline
C76235|apicycline
C76989|chlortetracycline-bisulfate
C98041|cetocycline-hydrochloride
C80800|chlortetracycline-calcium
C47448|chlortetracycline-hydrochloride
C47980|demeclocycline
C28975|demeclocycline-hydrochloride
C76236|clomocycline
C457|doxycycline
C76990|doxycycline-anhydrous
C76237|demecycline
C29007|doxycycline-hyclate
C98040|doxycycline-fosfatex
C29008|doxycycline-calcium
C118369|doxycycline-hyclate-foam
C125186|doxycycline-hyclate-injection
C29010|doxycycline-hydrochloride
C102526|doxycycline-phosphate
C65552|etamocycline
C90947|guamecycline
C76991|lymecycline
C47596|meclocycline-sulfosalicylate
C61825|meclocycline
C61839|methacycline
C47608|methacycline-hydrochloride
C47622|minocycline-hydrochloride
C61849|minocycline
C132064|minocycline-hydrochloride-dihydrate
C63545|minocycline-edta
C76992|nitrocycline
C61872|oxytetracycline
C74596|oxytetracycline-anhydrous
C66287|oxytetracycline-calcium
C47649|oxytetracycline-hydrochloride
C80801|rolitetracycline
C66391|pipacycline
C865|tetracycline
C98033|sancycline
C98029|tetracycline-calcium
C48020|tetracycline-hydrochloride
C87225|tetracycline-phosphate-complex
C261|macrolide-antibiotic
C76213|azithromycin-anhydrous
C76214|azithromycin-dihydrate
C76215|azithromycin-monohydrate
C28844|azithromycin
C83613|cethromycin
C1054|clarithromycin
C47496|dirithromycin
C47986|erythromycin-estolate
C76762|erythromycin-ethylcarbonate
C47987|erythromycin-ethylsuccinate
C65533|erythromycin-gluceptate
C47988|erythromycin-lactobionate
C476|erythromycin
C87758|erythromycin-oxime
C87759|erythromycin-phosphate
C47989|erythromycin-stearate
C66979|fidaxomicin
C80959|filipin-iii
C132133|hachimycin
C65735|flurithromycin
C87760|lexithromycin
C90878|mirosamicin
C61864|oleandomycin
C61865|oleandomycin-phosphate
C76763|relomycin
C90640|rosaramicin-butyrate
C83851|josamycin
C818|roxithromycin
C839|spiramycin
C72589|sedecamycin
C61963|telithromycin
C132142|terdecamycin
C81443|tulathromycin-a
C84213|tilmicosin
C80958|tulathromycin-b
C66643|troleandomycin
C84235|tylosin-phosphate
C84214|tilmicosin-phosphate
C84236|tylosin-tartrate
C84234|tylosin
C1212|sirolimus
C1892|chemopreventive-agent
C117239|anthocyanin-rich-corn-extract
C2708|curcumin-demethoxycurcuminbisdemethoxycurcumin-containing-supplement
C125480|curcuminoid
C95770|freeze-dried-black-raspberry-bioadhesive-gel
C38689|defined-green-tea-catechin-extract
C2691|ginger-extract
C103300|ginsenoside-rg3-capsule
C52191|goldenrod
C125000|ginseng-compound
C67058|green-tea-lozenge
C67049|kunecatechins-ointment
C61612|metformin
C111687|navy-bean-powder
C29251|metformin-hydrochloride
C111686|rice-bran
C105392|phenethyl-isothiocyanate-containing-watercress-juice
C71745|s-adenosyl-l-methionine-disulfate-p-toluene-sulfonate
C113804|sulforaphane-cyclodextrin-complex
C2319|5-alpha-reductase-inhibitor
C1099|finasteride
C47503|dutasteride
C99548|izonsteride
C81621|epristeride
C99549|turosteride
C851|sunscreen
C82308|2-ethylhexyl-4-phenylbenzophenone-2-carboxylate
C83532|amiloxate
C47406|avobenzone
C74398|bemotrizinol
C87220|bisdisulizole
C76108|bisdisulizole-disodium
C65266|bisoctrizole
C80796|bornelone
C74400|bumetrizole
C77132|camphorsulfonic-acid--
C76987|cinoxate
C76988|digalloyl-trioleate
C74399|dioxybenzone
C77133|drometrizole
C87221|ecamsule
C87222|enzacamene
C83690|ensulizole
C80797|etocrylene
C83760|homosalate
C76109|lisadimate
C80798|iscotrizinol
C83929|menthyl-salicylate
C87223|meradimate
C66252|octinoxate
C77134|octisalate
C84027|octocrylene
C66142|mexenone
C80799|octrizole
C47646|oxybenzone
C84038|padimate-o
C82309|roxadimate
C87224|sodium-34-dimethylphenyl-glyoxylate
C74401|sulisobenzone
C62540|titanium-dioxidezinc-oxide-sunscreen
C949|zinc-oxide
C1821|selective-estrogen-receptor-modulator
C965|2-methoxyestradiol
C62603|2-methoxyestradiol-nanocrystal-colloidal-dispersion
C65213|acolbifene-hydrochloride
C64183|acolbifene
C975|afimoxifene
C1805|arzoxifene
C38711|cc-8490
C74212|bazedoxifene-acetate
C73598|bazedoxifene
C2460|arzoxifene-hydrochloride
C61607|clomiphene
C379|clomiphene-citrate
C95720|era36-modulator-icaritin
C969|droloxifene
C74403|estrazinol-hydrobromide
C120211|selective-estrogen-receptor-degradermodulator-rad1901
C96432|estrogen-receptor-agonist-gtx-758
C1113|genistein
C61745|enclomiphene-citrate
C1406|idoxifene
C80679|lasofoxifene
C80680|lasofoxifene-tartrate
C72767|estrazinol
C82904|levormeloxifene
C80681|miproxifene
C1448|nafoxidine-hydrochloride
C677|nafoxidine
C76959|prinaberel
C1518|raloxifene
C76958|ospemifene
C120037|selective-estrogen-receptor-degrader-srn-927
C1762|raloxifene-hydrochloride
C1874|pipendoxifene
C62078|tamoxifen
C1256|toremifene
C952|tesmilifene-hydrochloride
C1756|toremifene-citrate
C95713|z-endoxifen-hydrochloride
C1414|trioxifene-mesylate
C855|tamoxifen-citrate
C66870|zuclomiphene
C1266|trioxifene
C28322|zuclomiphene-citrate
C66696|zindoxifene
C54629|phase-i-enzymes-inhibitor
C29812|beta-naphthoflavone
C1177|oltipraz
C54630|phase-ii-enzymes-inducer
C246|anetholtrithion
C53434|diindolylmethane
C2233|phenethyl-isothiocyanate
C1215|resveratrol
C1424|sulforaphane
C93038|cation-channel-blocker
C75126|acecainide-hydrochloride
C75125|acecainide
C77828|almokalant
C77974|adekalant
C28818|amantadine-hydrochloride
C61632|amantadine
C90781|amantadine-sulfate
C82687|amifampridine
C62002|amiodarone
C79923|azimilide
C142921|amifampridine-phosphate
C77977|azimilide-dihydrochloride
C236|amiodarone-hydrochloride
C73271|budipine
C77831|clamikalant
C76777|dalfampridine
C47497|disopyramide-phosphate
C61730|disopyramide
C47499|dofetilide
C65511|encainide
C75131|encainide-hydrochloride
C62029|flecainide
C499|flecainide-acetate
C72581|ibutilide
C47561|ibutilide-fumarate
C82306|linopirdine
C614|lidocaine
C62047|mexiletine
C652|mexiletine-hydrochloride
C66196|moricizine
C47626|moricizine-hydrochloride
C75132|nifekalant
C741|phenytoin
C48011|phenytoin-sodium
C75133|pinokalant
C61905|procainamide
C47687|procainamide-hydrochloride
C61909|propafenone
C47692|propafenone-hydrochloride
C793|quinidine
C48015|quinidine-gluconate
C66507|ranolazine
C48014|quinidine-sulfate
C66508|ranolazine-hydrochloride
C61949|sotalol
C73802|tedisamil-sesquifumarate
C75136|terikalant
C66607|tocainide
C47761|tocainide-hydrochloride
C333|calcium-channel-blocker
C73029|fantofarone
C73173|caroverine
C97968|caroverine-hydrochloride
C65467|dopropidil
C73332|ethaverine
C118315|t-type-calcium-channel-blocker-abt-639
C61635|amlodipine
C28820|amlodipine-besylate
C65230|amlodipine-maleate
C76578|anipamil
C73022|aranidipine
C73023|azelnidipine
C76023|belfosdil
C73024|barnidipine
C74226|bencyclane
C73828|bencyclane-fumarate
C81680|benidipine
C81677|benidipine-hydrochloride
C47412|bepridil-hydrochloride
C87448|bepridil
C72623|brinazarone
C77830|caldaret
C1141|carboxyamidotriazole
C81679|clentiazem
C72727|clevidipine
C88036|clevidipine-butyrate-injectable-emulsion
C77822|cloxacepride
C81683|cronidipine
C77823|devapamil
C81681|dagapamil
C1563|dexverapamil
C77824|diclofurime
C61725|diltiazem
C398|diltiazem-hydrochloride
C47493|diltiazem-malate
C73025|diproteverine
C97979|diproteverine-hydrochloride
C73026|efonidipine
C76579|elgodipine
C73235|elnadipine
C72769|ethaverine-hydrochloride
C77825|efonidipine-hydrochloride
C65614|falipamil
C81686|fendiline
C29046|felodipine
C83718|flunarizine
C81684|flunarizine-hydrochloride
C83723|fostedil
C72975|furnidipine
C83726|gallopamil-hydrochloride
C81689|flordipine
C65885|iganidipine
C81678|iprotiazem
C83725|gallopamil
C47577|isradipine
C80881|lacidipine
C77826|levamlodipine-malate
C81687|lercanidipine
C81685|lidoflazine
C87685|lercanidipine-hydrochloride
C72816|lifarizine
C66029|lomerizine
C81682|manidipine
C66102|mesudipine
C87686|mibefradil
C87687|mibefradil-dihydrochloride
C81688|monatepil-maleate
C83970|monatepil
C76580|nicaraven
C66879|nicardipine
C84013|nictiazem
C29840|nicardipine-hydrochloride
C29290|nifedipine
C84018|niguldipine
C76581|niludipine
C84019|nilvadipine
C692|nimodipine
C29291|nisoldipine
C90821|nitrendipine
C84033|olradipine
C66297|palonidipine
C90822|perhexiline-maleate
C116775|pinaverium-bromide
C66409|piprofurol
C73027|pranidipine
C76582|riodipine
C73028|sagandipine
C90823|siratiazem
C72624|semotiadil
C74227|sornidipine
C76583|tamolarizine
C84196|teludipine
C66585|teludipine-hydrochloride
C76584|tenosal
C28952|tetrandrine
C928|verapamil
C2827|verapamil-hydrochloride
C76585|vintoperol
C77827|dotarizine
C81334|levemopamil
C66239|nexopamil
C78275|agent-affecting-blood-or-body-fluid
C142941|avatrombopag-maleate
C76884|carglumic-acid
C96740|cr2-fh-fusion-protein-tt30
C133543|crizanlizumab
C120128|compound-sodium-lactate-solution
C61717|dextrose-monohydrate
C67499|dextran-albumin-solution
C71634|eltrombopag
C61757|ethanolamine-oleate
C62501|eltrombopag-olamine
C128925|ethylene-vinyl-alcohol-copolymer-based-embolic-agent
C129712|etelcalcetide
C120319|galnac-anti-c5-sirna-aln-cc5
C81345|fermagate
C29107|iv-fluid
C95735|herbal-polysaccharide-saliva-substitute
C119953|icodextrin-solution
C61801|lanthanum-carbonate
C95730|mucoadhesive-oral-wound-rinse
C66723|sodium-phenylacetate
C102786|pan-selectin-antagonist-gmi-1070
C96800|tpo-receptor-agonist-ono-7746
C66555|sodium-tetradecyl-sulfate
C116875|thrombopoietin-receptor-agonist-lgd-4665
C47758|tiopronin
C122832|vepoloxamer
C126795|wu-ling-san
C129984|truncated-tissue-factorngr-peptide
C314|blood-substitute
C87482|dextran-70
C1104|fluosol-da
C559|hetastarch
C74211|perflubrodec
C90817|perflunafene
C65146|ringer-solution
C65149|lactated-ringer-solution
C29730|electrolyte-replacement-agent
C47396|ammonium-chloride
C66542|anhydrous-trisodium-citrate
C126796|balanced-crystalloid-solution
C73233|butafosfan
C83574|calcium-chloride-anhydrous
C65279|calcium-gluceptate
C336|calcium-gluconate
C61692|cupric-chloride
C60814|hypertonic-saline
C66048|magnesium-carbonate
C76656|magnesium-chloride-anhydrous
C61823|manganese-chloride
C76657|manganese-chloride-anhydrous
C66054|manganese-sulfate
C76658|manganese-sulfate-anhydrous
C47677|potassium-acetate
C111035|oral-rehydration-solution-os-1
C47679|potassium-chloride
C29372|potassium-citrate
C81070|potassium-gluconate
C29373|potassium-phosphate
C61900|potassium-phosphate-monobasic
C66452|potassium-phosphate-dibasic
C29457|sodium-bicarbonate
C47720|sodium-acetate
C47721|sodium-carbonate
C29974|sodium-chloride
C81106|sodium-carbonate-decahydrate
C120561|sodium-glycerophosphate
C47726|sodium-lactate
C61718|sodium-lactate-d-
